課程名稱,評分,評論數,Metadata,課程網址,課程,技能,課程資訊,師資
"Predictive Modeling, Model Fitting, and Regression Analysis",4.4 out of 5 stars,65 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/predictive-modeling-model-fitting-regression-analysis,4 modules,"Statistical Analysis, Unsupervised Learning, Time Series Analysis and Forecasting, Predictive Modeling, Decision Tree Learning, Regression Analysis, Data Analysis, Forecasting, Statistical Modeling, Classification And Regression Tree (CART), Predictive Analytics, Supervised Learning, Machine Learning",Predictive Modeling | Data Dimensionality and Classification Analysis | Model Fitting | Regression Analysis,"Julie Pai, University of California, Irvine"
IBM RAG and Agentic AI,4.5 out of 5 stars,44 reviews,Advanced · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/ibm-rag-and-agentic-ai,,"Flask (Web Framework), Large Language Modeling, Data Governance, NoSQL, Application Development, Prompt Engineering, Generative AI, Databases, Full-Stack Web Development, Agentic systems, Software Design, Software Development","Develop Generative AI Applications: Get Started | Build RAG Applications: Get Started | Vector Databases for RAG: An Introduction | Advanced RAG with Vector Databases and Retrievers | Build Multimodal Generative AI Applications | Fundamentals of Building AI Agents | Agentic AI  with LangChain and LangGraph | Agentic AI with LangGraph, CrewAI, AutoGen and BeeAI","IBM Skills Network Team, Wojciech 'Victor' Fulmyk, Faranak Heidari, Kunal Makwana, Karan Goswami, Hailey Quach, Joseph Santarcangelo, Martin Keen"
Evaluación de Proyectos de Inversión,4.9 out of 5 stars,491 reviews,Mixed · Course · 1 - 4 Weeks,https://www.coursera.org/learn/evaluacion-de-proyectos-de-inversion,4 modules,"Project Finance, Return On Investment, Investment Management, Feasibility Studies, Risk Analysis, Business Strategy, Financial Modeling, Financial Analysis, Strategic Decision-Making, Capital Budgeting, Cash Flows",MÃ³dulo 1: Etapas en la evaluaciÃ³n de proyectos de inversiÃ³n | MÃ³dulo 2: Indicadores de rentabilidad | MÃ³dulo 3: Flujos de caja libre | MÃ³dulo 4: AnÃ¡lisis de riesgo,"TomÃ¡s Reyes, Pontificia Universidad CatÃ³lica de Chile"
Introduction to Personal Finance,4.6 out of 5 stars,203 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/personal-finance-introduction,4 modules,"Expense Management, Tax, Financial Analysis, Goal Setting, Financial Planning, Finance, Self-Awareness, Credit Risk, Investments, Budgeting, Cash Flow Forecasting, Income Tax, Decision Making",Approaching Your Finances with Purpose | Understanding Your Net Worth and Credit Score | Assessing Your Cash Flow and Taxes | Planning and Budgeting for Your Future,Brian Walsh
Statistics for Genomic Data Science,4.2 out of 5 stars,374 reviews,Mixed · Course · 1 - 4 Weeks,https://www.coursera.org/learn/statistical-genomics,4 modules,"R Programming, Regression Analysis, Probability & Statistics, Data Transformation, Data Processing, Data Pipelines, Biostatistics, Statistical Methods, Statistics, Statistical Hypothesis Testing, Statistical Analysis, Exploratory Data Analysis, Bioinformatics, Statistical Inference, Statistical Modeling, Data Analysis",Module 1 | Module 2 | Module 3 | Module 4,"Jeff Leek, PhD, Johns Hopkins University"
Healthcare Management and Finance,4.6 out of 5 stars,90 reviews,Beginner · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/healthcare-management-and-finance,,"Clinical Leadership, Human Resources Management and Planning, Price Negotiation, Health Systems, Balance Sheet, Electronic Medical Record, Capital Budgeting, Financial Statements, Health Care Administration, Financial Statement Analysis, Financial Analysis, Community Health",Introduction to Healthcare Management | Introduction to Healthcare Accounting | Introduction to Healthcare Finance,"Michael Rubyan, Simone Singh, Jeffrey McCullough, University of Michigan"
IBM RAG and Agentic AI,4.5 out of 5 stars,44 reviews,Advanced · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/ibm-rag-and-agentic-ai,,"Flask (Web Framework), Large Language Modeling, Data Governance, NoSQL, Application Development, Prompt Engineering, Generative AI, Databases, Full-Stack Web Development, Agentic systems, Software Design, Software Development","Develop Generative AI Applications: Get Started | Build RAG Applications: Get Started | Vector Databases for RAG: An Introduction | Advanced RAG with Vector Databases and Retrievers | Build Multimodal Generative AI Applications | Fundamentals of Building AI Agents | Agentic AI  with LangChain and LangGraph | Agentic AI with LangGraph, CrewAI, AutoGen and BeeAI","IBM Skills Network Team, Wojciech 'Victor' Fulmyk, Faranak Heidari, Kunal Makwana, Karan Goswami, Hailey Quach, Joseph Santarcangelo, Martin Keen"
Introduction to Systems Biology,4.3 out of 5 stars,572 reviews,Mixed · Course · 1 - 3 Months,https://www.coursera.org/learn/systems-biology,10 modules,"Simulation and Simulation Software, Bioinformatics, Molecular Biology, Systems Engineering, Statistical Modeling, Biology, Pharmacology, Systems Analysis, Mathematical Modeling, Biochemistry",Systems Level Reasoning | Molecules to Pathways | Pathways to Networks | Physical Forces and Electrical Activity in Cell Biology | Mathematical Representations of Cell Biological Systems | Simulations of Cell Biological Systems | Experimental Technologies | Network Building and Analysis | Midterm | Analysis of Networks | Topology to Function | Strengths and Limitations of Different Types of Models | Identifying Emergent Properties | Emergent Properties: Ultrasensitivity and Robustness | Case Studies | Case Studies | Systems Biomedicine | Systems Pharmacology and Therapeutics | Perspective | Final,"Ravi Iyengar, PhD, Icahn School of Medicine at Mount Sinai"
Simulation Models for Decision Making,4.5 out of 5 stars,55 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/simulation-models-for-decision-making,4 modules,"Business Mathematics, Operations Research, Statistics, Risk Modeling, Data Modeling, Probability, Financial Modeling, Statistical Analysis, Simulations, Business Modeling, Complex Problem Solving, Microsoft Excel, Strategic Thinking, Analysis, Probability Distribution",Week 1:  Probability Concepts | Week/Module 2: Probability Distributions and Introduction to Monte Carlo Simulations | Week 3: Monte Carlo Simulations | Week 4: Counterfactual Analysis and Discrete Event Simulations,"Alok Gupta, University of Minnesota"
Requirements Writing,4.6 out of 5 stars,342 reviews,Mixed · Course · 1 - 3 Months,https://www.coursera.org/learn/requirements-writing,5 modules,"Functional Requirement, Verification And Validation, Requirements Management, Systems Engineering, Product Requirements, Style Guides, Technical Writing, Proofreading, Business Requirements, Grammar, System Requirements, Writing, Concision, Editing, User Requirements Documents, Requirements Analysis",Welcome & Introduction to the Course | Requirements Writing Continued | Requirements Writing Continued | Requirements Writing Continued | Final Exam and Information about Further Study,"Sondoss Elsawah, Kumudu Amarawardhana, UNSW Sydney (The University of New South Wales)"
Ciberseguridad,4.7 out of 5 stars,456 reviews,Beginner · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/ciberseguridad,,"Computer Security Incident Management, Threat Detection, Information Systems Security, Penetration Testing, Data Security, Vulnerability Assessments, Cyber Security Assessment, Risk Management Framework, Cybersecurity, Incident Response, Human Factors (Security), Encryption",Principios y Regulaciones de Seguridad de la InformaciÃ³n | Vulnerabilidades y pruebas de penetraciÃ³n | Seguridad en la red,"Harold Enrique Castro Barrera, Sandra Julieta Rueda RodrÃ­guez, Carlos AndrÃ©s Lozano GarzÃ³n, Yezid Enrique Donoso Meisel, Juan Diego Jimenez, FabiÃ¡n Molina, Ricardo Posada Maya, Universidad de los Andes"
Create Machine Learning Models in Microsoft Azure,4.5 out of 5 stars,296 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/create-machine-learning-models-in-microsoft-azure,3 modules,"Jupyter, Applied Machine Learning, Artificial Intelligence and Machine Learning (AI/ML), Machine Learning, Tensorflow, MLOps (Machine Learning Operations), Data Science, Unsupervised Learning, Regression Analysis, Data Visualization, PyTorch (Machine Learning Library), Scikit Learn (Machine Learning Library), Artificial Neural Networks, Deep Learning, Microsoft Azure, Predictive Modeling, Exploratory Data Analysis, Classification And Regression Tree (CART)",Explore data and create models to predict numeric values | Train and evaluate classification and clustering models | Train and evaluate deep learning models,
VLSI CAD Part II: Layout,4.7 out of 5 stars,282 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/vlsi-cad-layout,6 modules,"Computational Logic, Network Routing, Systems Design, Hardware Design, Mathematical Modeling, Computer-Aided Design, Electrical and Computer Engineering, Data Structures, Algorithms, Engineering Design Process, Semiconductors, Calculus, Computer Architecture, Electronic Hardware, Application Specific Integrated Circuits",Orientation | ASIC Placement | Technology Mapping | ASIC Routing | Timing Analysis | Final Exam,"Rob A. Rutenbar, University of Illinois Urbana-Champaign"
Understanding Modern Physics I: Relativity and Cosmology,4.6 out of 5 stars,160 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/understanding-modern-physics-1-relativity-and-cosmology,5 modules,"Advanced Mathematics, Mechanics, Energy and Utilities, Physical Science, Physics, Calculus, Mathematical Modeling","Special Relativity: Relativity of Space and Time | Special Relativity: Length, Simultaneity and Lorentz Transformation | Special Relativity: Geometry, Energy and Momentum | General Relativity | Cosmology","Yi Wang, The Hong Kong University of Science and Technology"
Investments II: Lessons and Applications for Investors,4.8 out of 5 stars,870 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/investments-applications,6 modules,"Finance, Financial Market, Asset Management, Investments, Benchmarking, Decision Making, Behavioral Economics, Income Tax, Return On Investment, Equities, Performance Analysis, Portfolio Management",Course Orientation | Module 1: Fundamentals and Composition of Returns | Module 2: Investment Decisions in DC Pension Plans | Module 3: Performance of Individual Investors | Module 4: Performance of Mutual Funds and Search for Alpha | Course Conclusion,"Gies College of Business, University of Illinois, University of Illinois Urbana-Champaign"
Generative AI Leader,4.6 out of 5 stars,62 reviews,Beginner · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/generative-ai-for-leaders,,"Large Language Modeling, Data Governance, Prompt Engineering, Organizational Strategy, Cloud Solutions, Generative AI, Cloud Computing, Unstructured Data, Google Workspace, Google Cloud Platform, Strategic Thinking, Cloud Infrastructure",Gen AI: Beyond the Chatbot | Gen AI: Unlock Foundational Concepts | Gen AI: Navigate the Landscape | Gen AI Apps: Transform Your Work | Gen AI Agents: Transform Your Organization,"Google Cloud Training, Google Cloud"
Marketing digital para E-commerce,4.8 out of 5 stars,223 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/marketing-digital-ecommerce,4 modules,"Marketing Strategies, Digital Marketing, Marketing Effectiveness, Key Performance Indicators (KPIs), Entrepreneurship, E-Commerce, Performance Measurement, Goal Setting, Analysis, Marketing Analytics, Target Audience, Digital Media Strategy, Marketing Planning",IntroducciÃ³n al marketing digital | Principales estrategias de marketing digital | Creando nuestro plan de Marketing digital | Midiendo los resultados,"MartÃ­n Ramos Monso, Universidad de Palermo"
Corruption,4.7 out of 5 stars,549 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/wharton-corruption,4 modules,"Economic Development, Social Sciences, Risk Control, Behavioral Economics, Political Sciences, Legal Risk, Economics, Compliance Management, Business Risk Management, Regulation and Legal Compliance, Social Studies, Policy Analysis, Environmental Issue, Psychology, Analysis, Ethical Standards And Conduct, Governance, Business Ethics",Week 1: What is Corruption? | Week 2: Societal Level Effects | Week 3: Individual Firm Level Effects | Week 4: Corruption Control,"Philip Nichols, University of Pennsylvania"
Recovering the Humankind's Past and Saving the Universal Heritage,4.4 out of 5 stars,301 reviews,Mixed · Course · 1 - 3 Months,https://www.coursera.org/learn/preserving-cultural-heritage,9 modules,"Art History, Timelines, Investigation, Anthropology, 3D Modeling, Research, Scientific Methods, Data Collection, Ancient History, Cultural Diversity, Data Modeling, Data Management",COURSE INFORMATION & COLLABORATIVE ACTIVITIES | Week 1 - The recovery of the human past and the protection of the universal heritage. | Week 2 - The birth of archaeology and its role in the contemporary world. | Week 3 - The birth of archaeology and its role in the contemporary world. | Week 4 - The birth of archaeology and its role in the contemporary world. | Week 5 - The birth of archaeology and its role in the contemporary world. | Week 6 - Digitizing Cultural Objects and 3D virtual reconstruction | Week 7 - Digitizing Cultural Objects and 3D virtual reconstruction | Week 8 - Digitizing Cultural Objects and 3D virtual reconstruction,"Paolo Matthiae, Davide Nadali, Andrea Vitaletti, Emanuel Demetrescu, Sapienza University of Rome"
