課程名稱,評分,評論數,Metadata,課程網址,課程,技能,課程資訊,師資
How Entrepreneurs in Emerging Markets can master the Blockchain Technology,4.6 out of 5 stars,42 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/entrepreneurs-blockchain-technology,4 modules,"Reinforcement Learning, Personally Identifiable Information, Supervised Learning, Information Privacy, Emerging Technologies, Blockchain, Financial Services, Data Integrity, Entrepreneurship, Cryptography, Distributed Computing, Machine Learning, FinTech, Data Encryption Standard, Artificial Intelligence, Unsupervised Learning, Financial Systems, Technology Strategies, Ledgers (Accounting)",Cryptographic foundations of the blockchain | Mastering the blockchain technology | How Artificial Intelligence Changes Data Analytics | Preparing your company for the fintech revolution,"Co-Pierre Georg, University of Cape Town"
Alteryx for Beginners,4.4 out of 5 stars,19 reviews,Beginner · Course · 3 - 6 Months,https://www.coursera.org/learn/packt-alteryx-for-beginners-3trz1,13 modules,"Data Cleansing, Data Import/Export, Data Manipulation, Excel Formulas, Spatial Analysis, Spreadsheet Software, Data Analysis, Data Presentation, Geographic Information Systems, Data Integration, Microsoft Excel, Data Transformation, Data Visualization Software, Data Wrangling, Alteryx, Data Mapping, Data Processing",Introduction to the Course | Import and Export | Basic Data Preparation Tools | Other Data Preparation Tools and Advanced Cleaning Tools | Filters and Functions | Alteryx Joins | Alteryx Parse | Alteryx Transform Tab | Alteryx Reporting Tab | Alteryx Documentation Tab | Alteryx Spatial | Alteryx Help | Alteryx Case Studies,Packt - Course Instructors
MV Substation - An industrial approach (PART-A),4.9 out of 5 stars,73 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/mv-substation-an-industrial-approach-part-a,6 modules,"Three-Phase, Control Panels, Low Voltage, Electrical Equipment, Electrical Safety, Technical Standard, Wiring Diagram, Electrical Power, Electrical Systems, Design Specifications, Construction, Electrical Substation, Basic Electrical Systems, Control Systems, Schematic Diagrams, Electric Power Systems, High Voltage","Substation Overview | Basic Design Parameters, Single Line Diagram | Transformers | LV & MV Switchgear | Control System Components & Control Schemes | Station ACDC Aux Power System, DC Systems & DG Set","Subject Matter Expert, L&T EduTech"
WordPress 101 - The Complete Guide,4.8 out of 5 stars,13 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-wordpress-101-the-complete-guide-lgzu2,8 modules,"Web Content, User Accounts, Software Installation, Content Management Systems, Web Design and Development, Application Security, WordPress, Web Analytics and SEO, Web Servers, Cloud Hosting","Welcome to the Course | Introduction and Hosting | The WordPress Backend | Building Our Website | WordPress Security | WordPress SEO, Speed, and Performance | Rank Math SEO Plugin Configuration | Conclusion",Packt - Course Instructors
Electrónica en cápsulas,4.8 out of 5 stars,182 reviews,Beginner · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/electronica-analogica-ingeniero-electrones,,"System Design and Implementation, Electronic Components, Mathematical Modeling, Computational Logic, Electronics Engineering, Engineering Calculations, Engineering Analysis, Schematic Diagrams, Power Electronics, Electronics, Basic Electrical Systems, Electronic Systems",CÃ³mo entrenar a tus electrones 1: Fundamentos de la electrÃ³nica analÃ³gica | CÃ³mo entrenar a tus electrones 2: Diodos y Transistores | CÃ³mo entrenar a tus electrones 3: Aplicaciones interesantes,"Angel Abusleme, Pontificia Universidad CatÃ³lica de Chile"
Ciencia de datos energéticos,5 out of 5 stars,23 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/ciencia-de-datos-energticos,6 modules,"Big Data, Time Series Analysis and Forecasting, Data Analysis, Data Science, Data Cleansing, Exploratory Data Analysis, Python Programming, Data-Driven Decision-Making, Energy and Utilities, Data Modeling, Electric Power Systems, Data Mining",Panorama general de la Ciencia de Datos EnergÃ©ticos | Variables fÃ­sicas asociadas a la energÃ­a elÃ©ctrica. ComprensiÃ³n de los datos. | Consumo de energÃ­a elÃ©ctrica. PreparaciÃ³n de los datos. | Transporte de energÃ­a elÃ©ctrica. Descubrimiento de patrones. | GeneraciÃ³n de energÃ­a elÃ©ctrica. Descubrimiento de explicaciones. | Mercados y comercializaciÃ³n de energÃ­a elÃ©ctrica. Series de Tiempo,"Oscar GermÃ¡n Duarte Velasco, Universidad Nacional de Colombia"
Deploy a website with Azure Virtual Machines,4.6 out of 5 stars,29 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/deploy-a-website-with-azure-virtual-machines,5 modules,"Full-Stack Web Development, Microsoft Azure, Node.JS, Application Deployment, Virtual Machines, Web Applications, Infrastructure As A Service (IaaS), Cloud Applications, Linux, MongoDB, Cloud Development",Introduction to Azure virtual machines | Create a Linux virtual machine in Azure | Create a Windows virtual machine in Azure | Build and run a web application with the MEAN stack on an Azure Linux virtual machine | Practice exam,
Innovate with ANSYS Simulation Tools,4.9 out of 5 stars,16 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/innovate-with-ansys-simulation-tools,1 module,"Structural Analysis, Mechanical Engineering, Finite Element Methods, Engineering Design Process, Engineering Analysis, Simulation and Simulation Software, Numerical Analysis, Product Family Engineering, Mechanical Design",Innovate with ANSYS Simulation Tools,"Felix Garofalo, Coursera Instructor Network"
Compétences Excel professionnelles : Intermédiaire I,4.6 out of 5 stars,21 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/excel-intermediate-1-fr,7 modules,"Data Cleansing, Microsoft Excel, Dashboard, Data Management, Automation, Data Visualization, Spreadsheet Software, Productivity Software, Excel Formulas, Data Analysis Software, Consolidation","Travailler avec plusieurs feuilles de calcul et plusieurs classeurs | Fonctions de Texte et Date | Plages nommÃ©es | RÃ©sumer les donnÃ©es | Tableaux | Tableaux croisÃ©s dynamiques, graphiques croisÃ©s dynamiques et segments | Ãvaluation finale","Assoc Prof Prashan S. M. Karunaratne, Professor Yvonne Breyer, Macquarie University"
Project Development in Python,4.3 out of 5 stars,14 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/microsoft-devops-agile-practices-in-python-development,5 modules,"Project Planning, Professional Networking, Agile Methodology, Needs Assessment, Prometheus (Software), Business Requirements, Communication, Docker (Software), Project Management, Collaboration, Python Programming, DevOps, Interviewing Skills, Portfolio Management, Jira (Software), Natural Language Processing",Introduction to project management for Python developers | Flexibility and collaboration in Python development | Business needs and requirements assessment | Chatbot development with Python | Building your Python portfolio,
"Intro to Analytic Thinking, Data Science, and Data Mining",4.2 out of 5 stars,150 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/intro-analyticthinking-datascience-datamining,4 modules,"Predictive Analytics, Business Analytics, Small Data, Data Mining, Data Processing, Data Science, Business Intelligence, Big Data, Descriptive Analytics, Data-Driven Decision-Making, Data Ethics, Analytics, Data Analysis, Data Literacy",Data Science: The Field and Profession | Data Science in Business | Data Mining and an Overview of Data Analytics | Solving Problems with Data Science,"Julie Pai, University of California, Irvine"
Power BI: Data Modeling and Data Analysis,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/power-bi-data-modeling-and-data-analysis,2 modules,"Data Warehousing, Data Security, Data Modeling, Excel Formulas, Role-Based Access Control (RBAC), Star Schema, Performance Tuning, Business Intelligence, Power BI, Data Analysis Expressions (DAX), Pivot Tables And Charts, Data Visualization Software","Optimizing Data Models and Performance with DAX in Power BI | Power BI Data Modeling: STAR Schema, DAX, and Advanced Modeling Techniques",Whizlabs Instructor
Exam Prep AZ-500:Microsoft Azure Security Engineer Associate,4.2 out of 5 stars,18 reviews,Intermediate · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/exam-prep-az-500-microsoft-azure-security-engineer-associate,,"Identity and Access Management, User Accounts, Single Sign-On (SSO), Authentications, Security Information and Event Management (SIEM), Microsoft Azure, Security Management, Data Security, Active Directory, Role-Based Access Control (RBAC), Firewall, Infrastructure Security","Azure: Identity and Access Management | Azure: Network Security | Azure: Compute, Storage, and Database Security | Azure: Security Operations Management",Whizlabs Instructor
BIM Coordination,4.8 out of 5 stars,25 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/bim-coordination,5 modules,"Structural Engineering, Construction, Construction Management, Design Reviews, Engineering Analysis, Augmented and Virtual Reality (AR/VR), Architectural Engineering, Building Information Modeling, Visualization (Computer Graphics), Autodesk Revit, Technical Standard",Design Authoring - Federated Model | Design Authoring - Engineering Analysis | Visualization | Interference / Clash Check | Level of Development (LOD),"Subject Matter Expert, L&T EduTech"
Secure Your Applications,4.5 out of 5 stars,13 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/secure-your-applications-azure,4 modules,"Web Applications, Azure Active Directory, Microsoft Azure, Encryption, Key Management, Application Security, Authorization (Computing), Cloud Security, Authentications, Identity and Access Management",Azure Key Vault | Application security with the Microsoft identity platform | Application security with Azure AD and other Microsoft tools | Project and graded assessment,
Crear Gráficos y Paneles con Microsoft Excel,4.8 out of 5 stars,177 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/crear-graficos-paneles-microsoft-excel,,"Microsoft Excel, Spreadsheet Software, Data Presentation, Data Analysis, Data Visualization Software, Dashboard, Pivot Tables And Charts",,"Paula Del Rey, Coursera Project Network"
Habilidades de Excel para el negocio: Intermedio I,4.9 out of 5 stars,93 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/excel-intermediate-1-es,7 modules,"Data Cleansing, Excel Formulas, Data Integration, Consolidation, Microsoft Excel, Dashboard, Data Visualization, Data Management, Automation, Spreadsheet Software, Data Analysis Expressions (DAX)","CÃ³mo trabajar con varias hojas de cÃ¡lculo y libros | Funciones de texto y fecha | Rangos con nombre | Resumen de datos | Tablas | Tablas dinÃ¡micas, grÃ¡ficos y segmentaciones | EvaluaciÃ³n final","Nicky Bull, Assoc Prof Prashan S. M. Karunaratne, Professor Yvonne Breyer, Macquarie University"
