課程名稱,評分,評論數,Metadata,課程網址,課程,技能,課程資訊,師資
Applied Software Engineering Fundamentals,4.6 out of 5 stars,48K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/software-engineering-fundamentals,,"Application Deployment, Flask (Web Framework), Linux Commands, Software Architecture, Data Import/Export, Version Control, Software Development Life Cycle, Bash (Scripting Language), Shell Script, Unit Testing, Linux, Development Environment","Introduction to Software Engineering | Getting Started with Git and GitHub | Hands-on Introduction to Linux Commands and Shell Scripting | Python for Data Science, AI & Development | Developing AI Applications with Python and Flask","Abhishek Gagneja, Joseph Santarcangelo, Rav Ahuja, Upkar Lidder, Lavanya Thiruvali Sunderarajan, Ramesh Sannareddy, Sam Prokopchuk, Bethany Hudnutt"
Git Basics for DevOps,4.8 out of 5 stars,20 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/git-basics-for-devops,3 modules,"Collaborative Software, Software Development Tools, Open Source Technology, Version Control, DevOps, Git (Version Control System), GitHub, Linux",Git Introduction | GIT Branches | Initialize Remote Repositories,Lydia Halie
DevOps and AI on AWS: CI/CD for Generative AI Applications,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/cicd-generative-ai-apps,3 modules,"Continuous Monitoring, Cloud Applications, Amazon CloudWatch, System Monitoring, Automation, Application Deployment, CI/CD, DevOps, AWS CloudFormation, Infrastructure as Code (IaC), Amazon Web Services, Continuous Integration, Generative AI, Release Management, Continuous Deployment",Introduction to DevOps | Release and Deploy | Monitor and Operate,"Morgan Willis, Russell Sayers, Rafael Lopes, Amazon Web Services"
AWS Certified DevOps Engineer - Professional,N/A,N/A,Advanced · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-aws-certified-devops-engineer-professional-5agv7,5 modules,"Application Lifecycle Management, AWS CloudFormation, Infrastructure as Code (IaC), Event Monitoring, Application Deployment, Amazon Elastic Compute Cloud, Serverless Computing, Cloud Development, Cloud Security, Cloud Applications, DevOps, AWS Identity and Access Management (IAM), Continuous Delivery, Continuous Integration, Amazon CloudWatch, System Monitoring, Containerization, CI/CD, IT Automation, Amazon Web Services",Application Lifecycle Management | Automation | Serverless Development | Monitoring and Logging | Compliance,Packt - Course Instructors
Information Technology (IT) and Cloud Fundamentals,4.7 out of 5 stars,10K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/it-cloud-fundamentals,,"Network Troubleshooting, Cyber Attacks, Networking Hardware, Cloud Computing Architecture, Cloud Infrastructure, Data Storage, Security Awareness, Cybersecurity, Cloud Computing, Software Development Life Cycle, Technical Support, Computer Hardware","Introduction to Hardware and Operating Systems | Introduction to Software, Programming, and Databases | Introduction to Cloud Computing | Introduction to Networking and Storage | Introduction to Cybersecurity Essentials | Practice Exam for CompTIA ITF+ Certification","IBM Skills Network Team, Rav Ahuja, Roopa Raghavan"
Google Cloud DevOps Fundamentals,5 out of 5 stars,6 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/gcp-google-cloud-devops-fundamentals,3 modules,"Continuous Delivery, Containerization, Google Cloud Platform, CI/CD, DevOps, System Monitoring, Cloud Services, Cloud Security, Software Development, Kubernetes, Network Infrastructure, Continuous Integration, Identity and Access Management, Computer Networking","Continuous Integration and Continuous Delivery (CI/CD) | Networking, Monitoring and Containerization | Security and Compliance",Whizlabs Instructor
Azure DevOps and Continuous Delivery with Git,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-azure-devops-and-continuous-delivery-with-git-zz6ao,10 modules,"GitHub, DevOps, Continuous Delivery, Release Management, Azure DevOps, Version Control, Test Planning, Continuous Integration, Application Deployment, YAML, Git (Version Control System), Scrum (Software Development), Development Testing, Agile Methodology, Agile Project Management, Code Review, CI/CD, Sprint Planning",Introduction | Project Management and DevOps Concepts | Create Azure DevOps Project Space | Azure DevOps Boards | Azure DevOps Repos | Git Branching and Merging Methods | Azure DevOps Pipelines | Azure DevOps Release Pipelines | Azure Test Plans and Artifact Management | Conclusion,Packt - Course Instructors
DevOps and Build Automation with Python,3.9 out of 5 stars,59 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/devops-build-automation-python,4 modules,"Web Scraping, Package and Software Management, Development Testing, Software Testing, Containerization, Unit Testing, Docker (Software), DevOps, Scripting, CI/CD, Test Automation, Python Programming, Integration Testing",Package Managers | Testing | Browser Automation | Containers for Development,Aspen Olmsted
Reliable Google Cloud Infrastructure: Design and Process,4.7 out of 5 stars,7.2K reviews,Advanced · Course · 1 - 3 Months,https://www.coursera.org/learn/cloud-infrastructure-design-process,10 modules,"Service Level, Cloud Security, Site Reliability Engineering, Cloud Computing, Kubernetes, Service Level Agreement, DevOps, Key Performance Indicators (KPIs), Network Architecture, API Design, Microservices, Application Deployment, Google Cloud Platform, Cloud Applications, Cloud Infrastructure, Cloud Computing Architecture, Cloud Storage, Restful API, CI/CD, Disaster Recovery",Introduction | Defining Services | Microservice Design and Architecture | DevOps Automation | Choosing Storage Solutions | Google Cloud and Hybrid Network Architecture | Deploying Applications to Google Cloud | Designing Reliable Systems | Security | Maintenance and Monitoring,"Google Cloud Training, Google Cloud, Qwiklabs Terms of Service"
"Get Started with Cloud Native, DevOps, Agile, and NoSQL",4.5 out of 5 stars,44 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/cloud-native-devops-agile-nosql,5 modules,"Scrum (Software Development), CI/CD, User Story, Software Development, Continuous Integration, Behavior-Driven Development, DevOps, Software Development Methodologies, Cloud Applications, Continuous Delivery, Cloud-Native Computing, NoSQL, Agile Methodology, Test Driven Development (TDD), MongoDB",Introduction to Cloud Native | DevOps & CI/CD | Agile & Scrum | NoSQL Databases in Cloud | Final Project and Final Exam,"IBM Skills Network Team, Muhammad Yahya"
Google Cloud DevOps Fundamentals,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/google-cloud-devops-fundamentals,2 modules,"Software Quality Assurance, Software Testing, Release Management, Development Environment, Containerization, DevOps, Continuous Delivery, CI/CD, Google Cloud Platform, Application Deployment, Cloud Services, Continuous Integration, Continuous Monitoring, Kubernetes, Version Control",Google Cloud DevOps Fundamentals | Configuring and Managing Pipelines,Board Infinity
Digital Product Management,4.7 out of 5 stars,9.6K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/uva-darden-digital-product-management,,"Team Building, Innovation, Agile Product Development, Design Thinking, Product Improvement, Team Leadership, Team Management, User Story, Analytics, Agile Methodology, New Product Development, Agile Project Management",Digital Product Management: Modern Fundamentals | Agile Meets Design Thinking | Hypothesis-Driven Development | Product Analytics and AI | Managing an Agile Team,"Alex Cowan, University of Virginia"
Cloud Application Development Foundations,4.6 out of 5 stars,9.9K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/ibm-cloud-application-development-foundations,,"HTML and CSS, Cloud-Native Computing, Node.JS, Cloud Computing Architecture, JavaScript Frameworks, Agile Methodology, Cloud Applications, React.js, Server Side, Front-End Web Development, Hypertext Markup Language (HTML), NoSQL","Introduction to Cloud Computing | Introduction to Web Development with HTML, CSS, JavaScript | Get Started with Cloud Native, DevOps, Agile, and NoSQL | Developing Back-End Apps with Node.js and Express | Developing Front-End Apps with React","IBM Skills Network Team, Michelle Saltoun, Sachin Jambur, Muhammad Yahya, Richa Arora, Rav Ahuja, Upkar Lidder"
"Cloud Native, Microservices, Containers, DevOps and Agile",4.6 out of 5 stars,10 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/cloud-native-microservices-containers-devops-agile,6 modules,"Containerization, Restful API, Cloud Infrastructure, Continuous Integration, Continuous Delivery, Agile Software Development, Scrum (Software Development), CI/CD, Cloud Development, Cloud Applications, Software Development Methodologies, Docker (Software), Hybrid Cloud Computing, Microservices, Agile Project Management, Postman API Platform, DevOps, Kubernetes, Cloud-Native Computing, Agile Methodology","Cloud Native Applications | Mastering Microservices with REST and API Gateways | Containers and Containerization | DevOps & CI/CD | Agile & Scrum | Guided Project, Final Assessment, and Course Wrap-Upâ¯Â","Muhammad Yahya, IBM Skills Network Team"
DevOps and AI on AWS: AIOps,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/aiops-aws,2 modules,"System Monitoring, Continuous Monitoring, Code Review, Anomaly Detection, Predictive Analytics, Amazon CloudWatch, Artificial Intelligence, Vulnerability Scanning, Amazon Web Services, Application Performance Management, DevOps, DevSecOps, Artificial Intelligence and Machine Learning (AI/ML), Automation",Module 1: AIOps on AWS | Module 2: Improving Developer Experience with AI,"Morgan Willis, Russell Sayers, Rafael Lopes, Amazon Web Services"
Version Control with Git,4.7 out of 5 stars,3K reviews,Mixed · Course · 1 - 4 Weeks,https://www.coursera.org/learn/version-control-with-git,4 modules,"Code Review, Software Configuration Management, Git (Version Control System), Version Control, GitHub, Command-Line Interface, Collaborative Software, Bitbucket, Graphical Tools",Our First Repository | Branching and Merging I | Branching and Merging II | Git Workflows,Steve Byrnes
Linux: Introduction to Shell Scripting for DevOps,4.6 out of 5 stars,77 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/intro-shell-bash-scripting-devops,,"File Management, DevOps, Command-Line Interface, Linux Commands, Shell Script, Unix, Linux, Bash (Scripting Language), Scripting",,"Rudi Hinds, Coursera Project Network"
Linux Cloud and DevOps,4.4 out of 5 stars,156 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/linux-cloud-devops,4 modules,"Linux, Software As A Service, Cloud Infrastructure, Cloud Platforms, Cloud Computing, DevOps, Version Control, Platform As A Service (PaaS), Virtual Machines, Cloud Computing Architecture, Virtualization, Infrastructure As A Service (IaaS), Git (Version Control System), Linux Administration, Containerization",Cloud Computing Models | Virtualization | Version Control | DevOps Basics,Aspen Olmsted
Python Scripting for DevOps,4.3 out of 5 stars,24 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/python-scripting-for-devops,,"Program Development, Devops Tools, Data Structures, Computer Programming Tools, Software Development Tools, Python Programming, Scripting, Programming Principles",,"Rudi Hinds, Coursera Project Network"
SAP Professional Fundamentals,4.7 out of 5 stars,913 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/sap-professional-fundamentals,6 modules,"Solution Delivery, User Acceptance Testing (UAT), Consultative Approaches, Product Strategy, Waterfall Methodology, Project Implementation, Business Transformation, Business Consulting, SAP Applications, Relationship Management, Enterprise Resource Planning, Project Management, Technical Consulting, Systems Thinking, Design Thinking, Project Management Life Cycle, Consulting, Relationship Building, Agile Methodology",Introduction to the SAP Ecosystem | SAP Professional Skills Part 1 | SAP Professional Skills Part 2 | Introduction to the SAP Implementation Lifecycle | Understanding SAP Professional Roles and Functional Knowledge | Hands-on Project: Professional Skills for Successful SAP Implementations,Martin Gollogly
